Date,Category_Display,Payer,Description,Amount_Charged_Display,Shared_Amount_Display,RyanOwes,JordynOwes,BalanceImpact,Cumulative_Balance_Display,Who_Paid_Text,Share_Type,Shared_Reason,DataQuality_Audit,DataQualityFlag,TransactionID
2024-07-08,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f04a54b3f66aa896
2024-07-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6ea8f8091f6589c4
2024-07-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,208c43bbe41045e9
2024-07-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,208c43bbe41045e9
2024-07-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,34349fef56796898
2024-07-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7d4d21b099decfed
2024-07-09,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6e8b0471706ed559
2024-07-09,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e487cec555cbb1a7
2024-07-10,EXPENSE,Ryan, Knee Pillow for Back Sleeping ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a7cfa0739af53634
2024-07-10,EXPENSE,Ryan," NOW Supplements, L-Tyrosine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c575ce5bb3ca86be
2024-07-10,EXPENSE,Ryan," NOW Supplements, L-Lysine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,962f4803d50c0b51
2024-07-10,EXPENSE,Ryan," Joel Gott Cabernet, Kim Crawford Sauvignon Blanc ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,19bb426738105d2f
2024-07-11,EXPENSE,Ryan," L-Serine Capsules, Nature's Bounty Zinc ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,31408754be01e7a0
2024-07-11,EXPENSE,Ryan, Physician's CHOICE Probiotics ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0976ba678dba022b
2024-07-11,EXPENSE,Ryan, Schylling NeeDoh Nice Cube ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,de4b488338696af1
2024-07-11,EXPENSE,Ryan, Membrane Solutions Syringe Filters ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c246ef83c625ad1a
2024-07-11,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,bfe515923204a36b
2024-07-12,EXPENSE,Ryan," Joel Gott Cabernet, Kim Crawford Sauvignon Blanc, Simply Orange Juice ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,adbeff46fc74ad81
2024-07-12,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,06476e7ae746d308
2024-07-13,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,305aa865bf5b4c9f
2024-07-13,EXPENSE,Ryan," Cutwater Mango Margarita, Joel Gott Cabernet Sauvignon, Kim Crawford Sauvignon Blanc, Kroger Pure Pumpkin ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,edc2fda0fe643f9e
2024-07-14,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,704861b9d56d4442
2024-07-14,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f912ff10e8286494
2024-07-14,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1de1170a24317e9e
2024-07-14,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a85c987fa3931b26
2024-07-14,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6d66b573839beb56
2024-07-15,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ab4c43e38d79d83b
2024-07-15,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,de85b6b0ae060d5c
2024-07-15,EXPENSE,Ryan," Cutwater Mango Margarita, Fry's Purified Water, Joel Gott Cabernet, Kim Crawford Sauvignon Blanc ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,99c4b9a9bfdce0b3
2024-07-16,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e5153bd59615def1
2024-07-16,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6bdd822eb217340b
2024-07-17,EXPENSE,Ryan," Joel Gott Cabernet Sauvignon, Kim Crawford Sauvignon Blanc ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d2f4fe7e4b41976a
2024-07-17,EXPENSE,Ryan, Knee Pillow for Back Sleeping ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,06cfb21f7a5e09f7
2024-07-18,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,70bdd7397c3ad62a
2024-07-19,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,53b4e681cbe1e0a5
2024-07-19,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e6d171a27988ac3b
2024-07-19,EXPENSE,Ryan," Joel Gott Cabernet Sauvignon, Kim Crawford Sauvignon Blanc, White Claw Variety Pack No.3 ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9dd6e6935809e743
2024-07-20,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9092b3be1cf83a06
2024-07-20,EXPENSE,Ryan,"Cutwater Mango Margarita, Simple Truth Organic Greek Yogurt, White Claw Hard Seltzer Variety Pack No.2",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ed8c39007e93b750
2024-07-20,EXPENSE,Jordyn,Monthly payment on loan,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ce9a710db20cb935
2024-07-21,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e12470dab544bffa
2024-07-21,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,eb5459f5de900b3d
2024-07-21,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,72edd082ba8b3f0d
2024-07-21,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c6239ed8697c11bc
2024-07-21,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c46b797aeb5965a8
2024-07-22,EXPENSE,Ryan,Cutwater Mango Margarita,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4bad8c337e0a88fa
2024-07-23,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,38c82bc6b43f15c6
2024-07-23,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cf6147be40897814
2024-07-23,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,38c82bc6b43f15c6
2024-07-23,EXPENSE,Ryan,"Cutwater Mango Margarita, Fresh Bananas, Home Chef Cold Baked Chicken, Kim Crawford Sauvignon Blanc, Luna Bars",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,20d75c9752a8958a
2024-07-23,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,247594021c19dcf6
2024-07-23,EXPENSE,Ryan, Membrane Solutions Syringe Filters ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,12f3dd781e411086
2024-07-23,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,13a258d655649c34
2024-07-23,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,432713ddf61ed26c
2024-07-24,EXPENSE,Ryan,"Joel Gott Cabernet Sauvignon, Kim Crawford Sauvignon Blanc, Kroger Pure Pumpkin, White Claw Variety Pack No.3",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,8319c09190bdfc5f
2024-07-24,EXPENSE,Ryan,"Famous Dave's Pickles, Harvest Snaps Mango Chile Lime, Kim Crawford Sauvignon Blanc, Luna Bars",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a6fb451ed0175ffa
2024-07-25,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,99d3f4464849f9cb
2024-07-25,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cc8208f6a6102a55
2024-07-25,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f42566ce2ec2fea3
2024-07-25,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,14cfb6701d246291
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,db098d7d6514c055
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,188fca65cd44a107
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,755d6533799be2c9
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,189af3910baf9e9e
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7f58200df0a7f395
2024-07-26,EXPENSE,Ryan, Non-Amazon transaction ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9d71ab01e5a274a4
2024-07-26,SETTLEMENT,Jordyn,Payment to Ryan,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,<NA>,<NA>,CLEAN,CLEAN,88337168e714a0f8
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f9d9c53595f44e5e
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,abe2d7589cf90095
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a042e06114e93fb6
2024-07-26,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b76765c1cef17694
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f71e58ae23d192ba
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1077896bcd24bd5b
2024-07-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,22e7d3751a5f80c4
2024-07-27,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,5bdab08a3e6e8479
2024-07-27,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f967502f9a93ca31
2024-07-27,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,3ec148ac793ed502
2024-07-27,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d18d0a5d3afbcf5d
2024-07-27,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,203ffd7c33d70e51
2024-07-27,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c2036494375463fc
2024-07-27,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7b07ec11949706b5
2024-07-27,EXPENSE,Ryan, LEGO Creator 3-in-1 Cozy House Building Kit ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,944df5343e0ae4bf
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ad517dce58eb149c
2024-07-28,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d23f51b456718a43
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,ad517dce58eb149c
2024-07-28,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,438e7ef63ada6264
2024-07-28,EXPENSE,Ryan, Schylling NeeDoh Nice Cube ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2187b7d307edec09
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d48b9f851f645d50
2024-07-28,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,438e7ef63ada6264
2024-07-28,EXPENSE,Ryan, Fidget Spinners ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,657621f010a5057b
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,31735010bbcd3c41
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,51d7f73747c0ff35
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2efb84aa5e8003d4
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a922e8277cbe0d02
2024-07-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,41256f2743883316
2024-07-29,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,854ee135e5bbc2ce
2024-07-29,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d424e88d07c3436b
2024-07-29,EXPENSE,Jordyn, Food service ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a672d082f37b01bf
2024-07-29,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1a7436d7551d732b
2024-07-30,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ab421aa05035bdeb
2024-07-30,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0a379b86b70992dd
2024-07-30,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,983293cd1f0b672c
2024-07-30,EXPENSE,Jordyn, Online purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,69698760cfb43e25
2024-07-31,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,fd50683638715710
2024-07-31,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,91c55df23d616900
2024-07-31,EXPENSE,Ryan,"Albanese Gummi Bears, Claussen Pickles, Cutwater Mango Margarita, Haribo Gummi Bears, Joel Gott Cabernet",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ba56f8d8e5b08761
2024-07-31,EXPENSE,Jordyn, Grocery purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,07ba26827a4f2134
2024-07-31,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c4dd8070998208a0
2024-08-01,EXPENSE,Jordyn, Online purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0c4dd1f3524c14a3
2024-08-01,EXPENSE,Ryan,"Joel Gott Cabernet, Kroger Distilled Water, Kroger Tall Kitchen Bags, Luna Bars",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,732908f9f8219e94
2024-08-01,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e24887ed01cceb16
2024-08-02,EXPENSE,Ryan,"Cutwater Tequila Mango Margarita, Home Chef Cold Baked Chicken, Joel Gott Cabernet Sauvignon",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cdf103bacb578ce2
2024-08-02,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,dfb2e2100ce0ecb4
2024-08-02,EXPENSE,Jordyn, Bakery purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,09a06a2765f548bd
2024-08-02,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,baf6c5ca28a0d8fd
2024-08-02,EXPENSE,Jordyn, Online purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7bf9a9e8851d3e08
2024-08-02,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,686d62716a096a8e
2024-08-02,EXPENSE,Jordyn, Online purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cc1395bbbdb1b154
2024-08-02,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b2afac1a12ab2d8b
2024-08-02,SETTLEMENT,Jordyn,Payment to Ryan,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,<NA>,<NA>,CLEAN,CLEAN,9be8c14799390afb
2024-08-02,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d7660b6f00f0e2dd
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,06f6a9dc44d03938
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4f12e91622dd4c3f
2024-08-03,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,bb3b9366b9fa4a26
2024-08-03,EXPENSE,Jordyn, Drugstore purchase ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1e43e3d65bfeb1f6
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,34a8df09ec29a91c
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b90581ed00681e0e
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,be06bb552d967bd0
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ca564a0f0dc10e34
2024-08-03,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,42699956655927c8
2024-08-04,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0f27f4eb1fec1cc5
2024-08-04,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,03e13a4f27d772cc
2024-08-04,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,5e109ee06193fb61
2024-08-04,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b9e97f82cd0d3cb2
2024-08-04,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cd796c7723c5600f
2024-08-05,EXPENSE,Ryan,"Ben & Jerry's Cherry Garcia Ice Cream, Canada Dry Ginger Ale, Freschetta Gluten-Free Pizza, Fresh Bananas, Bottled Water, Luna Bars",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,42b0e633575cb9d3
2024-08-05,EXPENSE,Ryan,"Cutwater Tequila Mango Margarita, Parkers Estate Pinot Noir, Vizzy Hard Seltzer Tropical Variety Pack",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1c600cc314a40242
2024-08-05,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ccecfec580cb7197
2024-08-05,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,bccc09120022d091
2024-08-05,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,531de7bb84471bf8
2024-08-06,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,023cf0faaaa0fae7
2024-08-06,EXPENSE,Ryan,"Charleston Chew Candy, Cutwater Tequila Mango Margarita, Haribo Gummi Bears, Home Chef Chicken, Jack Link's Teriyaki Beef Jerky",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,094699da9e0ba70d
2024-08-06,EXPENSE,Ryan,"Broccoli, Capri Sun Juice Pouches, Chicken of the Sea Tuna, Foster Farms Chicken Breast, Bananas, Green Beans, Bell Peppers, Raisin Bran Crunch, Ground Beef, Spinach, Eggs, Oikos Yogurt, Old Spice Body Wash, and more",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,5278d5a47aa7e3b9
2024-08-06,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9f4ba2cac8652798
2024-08-07,EXPENSE,Ryan, Aromatherapy Sensual Massage Oil ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1190e797b806f584
2024-08-07,EXPENSE,Ryan, Aromatherapy Sensual Massage Oil ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,18e565b9e83ea854
